question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
新疆和兵团小贷公司审批由谁负责？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_3,policy,2025-12-31T15:23:19.006185,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
无证经营小贷公司依据什么法规查处？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_4,policy,2025-12-31T15:23:19.006185,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
失联或空壳小贷公司认定标准依据哪个文件？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十九条,,,第二十九条对“失联”或“空壳”小额贷款公司，认定标 准与处置按照《小额贷款公司监督管理暂行办法》（金规[2024] 26 号)有关规定执行。 第六章附则 -14-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_53_0,policy,2025-12-31T15:23:23.061588,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆这边的失联小贷公司怎么处理？看什么规定？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十九条,,,第二十九条对“失联”或“空壳”小额贷款公司，认定标 准与处置按照《小额贷款公司监督管理暂行办法》（金规[2024] 26 号)有关规定执行。 第六章附则 -14-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_53_1,policy,2025-12-31T15:23:23.061588,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
空壳小贷公司的处置依据是什么新规？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十九条,,,第二十九条对“失联”或“空壳”小额贷款公司，认定标 准与处置按照《小额贷款公司监督管理暂行办法》（金规[2024] 26 号)有关规定执行。 第六章附则 -14-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_53_2,policy,2025-12-31T15:23:23.061588,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆担保评级实施细则由哪个部门解释？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十条,,,第三十条本实施细则由自治区地方金融管理局、兵团地方 金融管理局负责解释。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_54_0,policy,2025-12-31T15:23:24.567760,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小额贷款公司新业务什么时候开始按新规执行？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_0,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司旧贷款到期后能不能展期？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_1,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司存量业务怎么处理？到期续贷按什么执行？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_2,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
不符合新规的小贷公司有几年整改过渡期？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_3,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司监管规定和国家局不一致时以哪个为准？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_4,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小额贷款公司监管新规何时生效？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十二条,,,第三十二条本实施细则发布之日起，原《关于规范自治区 小额贷款公司监督管理的实施意见》（新金规〔2021]1号）同 时废止。 -15-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_56_0,policy,2025-12-31T15:23:37.130952,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
自治区小额贷款公司旧规还有效吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十二条,,,第三十二条本实施细则发布之日起，原《关于规范自治区 小额贷款公司监督管理的实施意见》（新金规〔2021]1号）同 时废止。 -15-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_56_1,policy,2025-12-31T15:23:37.130952,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
